3.0068,0.99903,0.012653,-0.042183,-1.4366,-0.012994,0.99988,-0.0078313,-0.84562,0.042079,0.0083718,0.99908,25.597
3.1104,0.99907,0.012896,-0.041033,-1.487,-0.013333,0.99986,-0.010404,-0.87021,0.040893,0.010942,0.9991,26.545
3.2141,0.9991,0.01391,-0.040155,-1.538,-0.01455,0.99977,-0.015687,-0.89711,0.039927,0.016258,0.99907,27.496
3.3177,0.99915,0.013206,-0.038965,-1.5866,-0.013963,0.99972,-0.019215,-0.92542,0.0387,0.019743,0.99906,28.455
3.4213,0.99921,0.010791,-0.038236,-1.6334,-0.011486,0.99977,-0.018008,-0.95556,0.038033,0.018433,0.99911,29.423
3.5249,0.99922,0.0090863,-0.038392,-1.681,-0.0095961,0.99987,-0.013114,-0.98384,0.038268,0.013472,0.99918,30.398
3.6285,0.99921,0.0058381,-0.039298,-1.7289,-0.0061985,0.99994,-0.0090549,-1.0118,0.039242,0.0092914,0.99919,31.378
3.7323,0.99918,-0.0018403,-0.040375,-1.769,0.0014608,0.99995,-0.0094273,-1.0364,0.04039,0.0093606,0.99914,32.357
3.8359,0.99911,-0.0048948,-0.041985,-1.8158,0.0043374,0.9999,-0.013358,-1.0598,0.042046,0.013164,0.99903,33.336
3.9395,0.99904,-0.0040767,-0.043522,-1.8707,0.0033068,0.99984,-0.017746,-1.088,0.043588,0.017585,0.99889,34.32
4.0431,0.99896,-0.0035011,-0.045418,-1.9298,0.0026394,0.99982,-0.019019,-1.1299,0.045476,0.01888,0.99879,35.331
4.1469,0.99891,-0.0035648,-0.046487,-1.9937,0.0027826,0.99985,-0.016882,-1.1945,0.04654,0.016734,0.99878,36.388
4.2505,0.99887,-0.00023863,-0.047509,-2.0611,-0.0004152,0.99991,-0.013752,-1.2499,0.047508,0.013756,0.99878,37.428
4.3542,0.99881,2.1603e-06,-0.048801,-2.127,-0.00062576,0.99992,-0.012763,-1.3051,0.048797,0.012778,0.99873,38.472
4.4579,0.99876,0.00088092,-0.049793,-2.191,-0.0014033,0.99994,-0.010457,-1.3491,0.049781,0.010514,0.9987,39.504
4.5616,0.99876,0.00048942,-0.049845,-2.2561,-0.00082103,0.99998,-0.0066326,-1.393,0.049841,0.0066653,0.99873,40.539
4.6653,0.99871,0.0064665,-0.050302,-2.3299,-0.006722,0.99997,-0.0049121,-1.4268,0.050268,0.0052439,0.99872,41.561
4.7689,0.99871,0.0069522,-0.050215,-2.3997,-0.0071925,0.99996,-0.004607,-1.4607,0.050181,0.0049622,0.99873,42.583
4.8725,0.99871,0.0066763,-0.050372,-2.4652,-0.0070068,0.99996,-0.0063873,-1.4895,0.050327,0.006732,0.99871,43.593
4.9761,0.9987,0.0089831,-0.050151,-2.5359,-0.0094562,0.99991,-0.0092027,-1.5229,0.050064,0.009665,0.9987,44.598
5.0799,0.99865,0.0088085,-0.051124,-2.6,-0.0092961,0.99991,-0.0093075,-1.5599,0.051038,0.0097702,0.99865,45.599
5.1835,0.9986,0.0068637,-0.052428,-2.6619,-0.0072802,0.99994,-0.0077558,-1.5938,0.052372,0.0081266,0.99859,46.598
5.2871,0.99855,0.007062,-0.053293,-2.7289,-0.0074315,0.99995,-0.006739,-1.6298,0.053243,0.0071253,0.99856,47.593
5.3909,0.99852,0.0098304,-0.053576,-2.8008,-0.010322,0.99991,-0.0089095,-1.6645,0.053484,0.0094493,0.99852,48.579
5.4945,0.99847,0.010238,-0.054366,-2.8713,-0.011033,0.99984,-0.014337,-1.6976,0.054211,0.014914,0.99842,49.556
5.5982,0.99844,0.010649,-0.054839,-2.9379,-0.011495,0.99982,-0.015128,-1.729,0.054668,0.015735,0.99838,50.538
5.7018,0.99843,0.010269,-0.055112,-3.0025,-0.010939,0.99987,-0.011868,-1.7667,0.054983,0.012452,0.99841,51.518
5.8056,0.99844,0.0075662,-0.055401,-3.0658,-0.008064,0.99993,-0.008768,-1.799,0.05533,0.009201,0.99843,52.495
5.9092,0.99843,0.0063488,-0.05568,-3.1302,-0.0067993,0.99995,-0.0079061,-1.8301,0.055627,0.0082723,0.99842,53.465
6.0129,0.99843,0.0032829,-0.055871,-3.1915,-0.0037797,0.99995,-0.0087874,-1.8584,0.05584,0.0089848,0.9984,54.428
6.1165,0.99841,-0.00014604,-0.056426,-3.2488,-0.00045089,0.99994,-0.010566,-1.8865,0.056425,0.010575,0.99835,55.392
6.2203,0.99834,-0.0015912,-0.057632,-3.3109,0.0010368,0.99995,-0.0096485,-1.9138,0.057645,0.0095727,0.99829,56.35
6.3239,0.99826,-0.0043829,-0.058734,-3.3715,0.0040753,0.99998,-0.0053548,-1.9382,0.058756,0.0051062,0.99826,57.313
6.4277,0.99823,-0.0059647,-0.059227,-3.439,0.0059869,0.99998,0.00019747,-1.9568,0.059225,-0.0005517,0.99824,58.274
6.5314,0.9982,-0.0044078,-0.059775,-3.5113,0.0045479,0.99999,0.0022089,-1.976,0.059764,-0.0024767,0.99821,59.225
6.635,0.99812,-0.0029195,-0.061285,-3.5792,0.0029206,1,-7.2311e-05,-1.9981,0.061285,-0.00010681,0.99812,60.166
6.7387,0.99802,-0.001762,-0.062807,-3.6418,0.0012272,0.99996,-0.0085525,-2.0215,0.062819,0.0084585,0.99799,61.091
6.8423,0.99795,-0.00095921,-0.063918,-3.7034,5.0241e-05,0.9999,-0.014221,-2.0492,0.063925,0.014189,0.99785,62.006
6.946,0.99786,0.004205,-0.065186,-3.776,-0.0050925,0.9999,-0.013455,-2.0781,0.065123,0.013758,0.99778,62.917
7.0497,0.99779,0.0074926,-0.066015,-3.8439,-0.0082063,0.99991,-0.010546,-2.1121,0.06593,0.011065,0.99776,63.815
7.1533,0.99768,0.010254,-0.067355,-3.9126,-0.010871,0.9999,-0.0087892,-2.1454,0.067258,0.0095009,0.99769,64.698
7.2569,0.99759,0.010345,-0.068596,-3.9782,-0.011033,0.99989,-0.0096654,-2.1738,0.068489,0.010399,0.9976,65.567
7.3605,0.99746,0.011835,-0.070217,-4.0466,-0.012482,0.99988,-0.0087722,-2.2014,0.070105,0.0096264,0.99749,66.422
7.4642,0.99734,0.013184,-0.071694,-4.1144,-0.0138,0.99987,-0.0081128,-2.2308,0.071577,0.0090806,0.99739,67.265
7.5678,0.99723,0.012968,-0.073298,-4.18,-0.013524,0.99988,-0.0070909,-2.2584,0.073198,0.0080625,0.99728,68.093
7.6714,0.99712,0.012566,-0.074738,-4.2449,-0.013078,0.99989,-0.0063577,-2.2833,0.07465,0.0073168,0.99718,68.91
7.7751,0.99699,0.0149,-0.076094,-4.313,-0.015258,0.99988,-0.0041279,-2.3078,0.076023,0.0052765,0.99709,69.714
7.8788,0.99688,0.016772,-0.077166,-4.3819,-0.01678,0.99986,0.00054545,-2.3295,0.077164,0.00075109,0.99702,70.508
7.9825,0.99669,0.019289,-0.078993,-4.4455,-0.019167,0.99981,0.0022988,-2.3554,0.079023,-0.00077709,0.99687,71.284
8.0861,0.9965,0.022323,-0.080606,-4.5149,-0.02247,0.99975,-0.0009092,-2.3821,0.080565,0.0027172,0.99675,72.037
8.1898,0.99637,0.02284,-0.081999,-4.5802,-0.023611,0.99969,-0.0084384,-2.4097,0.081781,0.010344,0.9966,72.768
8.2935,0.99626,0.02165,-0.083695,-4.6443,-0.022912,0.99964,-0.014147,-2.433,0.083358,0.016012,0.99639,73.481
8.3971,0.9962,0.022367,-0.084133,-4.7095,-0.02382,0.99958,-0.016301,-2.4595,0.083734,0.018243,0.99632,74.175
8.5008,0.99609,0.024808,-0.084821,-4.7757,-0.025991,0.99958,-0.012872,-2.4903,0.084466,0.015026,0.99631,74.851
8.6044,0.99595,0.02607,-0.086013,-4.8375,-0.026975,0.99959,-0.0093851,-2.526,0.085734,0.011667,0.99625,75.507
8.7082,0.99591,0.022911,-0.087427,-4.8919,-0.024096,0.99963,-0.012524,-2.5567,0.087107,0.01458,0.99609,76.138
8.8118,0.99604,0.015035,-0.087596,-4.9377,-0.016624,0.99971,-0.017431,-2.5855,0.087309,0.018819,0.996,76.75
8.9154,0.99616,0.010441,-0.086887,-4.9858,-0.012499,0.99965,-0.02318,-2.6167,0.086615,0.024177,0.99595,77.344
9.0192,0.9964,0.012112,-0.08394,-5.039,-0.01415,0.99962,-0.023732,-2.646,0.08362,0.024835,0.99619,77.925
9.1229,0.99664,0.017707,-0.079977,-5.0927,-0.01941,0.9996,-0.020577,-2.6757,0.079581,0.022061,0.99658,78.495
9.2265,0.99701,0.016648,-0.075431,-5.1338,-0.018019,0.99968,-0.017527,-2.7018,0.075116,0.018834,0.997,79.05
9.3302,0.99746,0.01217,-0.070135,-5.1598,-0.013158,0.99982,-0.013633,-2.7292,0.069957,0.014522,0.99744,79.592
9.434,0.99802,0.0078878,-0.062337,-5.1834,-0.0084833,0.99992,-0.0092948,-2.7568,0.062259,0.0098053,0.99801,80.123
9.5377,0.9986,0.010686,-0.051893,-5.2083,-0.011224,0.99989,-0.010086,-2.78,0.051779,0.010654,0.9986,80.635
9.6416,0.99918,0.016248,-0.037014,-5.2352,-0.01665,0.99981,-0.010582,-2.8017,0.036835,0.011189,0.99926,81.135
9.7453,0.99959,0.021369,-0.019176,-5.2489,-0.021567,0.99972,-0.010185,-2.8221,0.018952,0.010594,0.99976,81.623
9.8492,0.9998,0.019933,0.0023948,-5.2368,-0.019909,0.99975,-0.0099584,-2.8399,-0.0025927,0.0099087,0.99995,82.097
9.9531,0.99948,0.01619,0.027758,-5.2075,-0.01594,0.99983,-0.0092134,-2.8593,-0.027902,0.0087662,0.99957,82.556
10.057,0.99828,0.014725,0.056724,-5.1635,-0.014302,0.99987,-0.0078606,-2.878,-0.056832,0.0070359,0.99836,83.008
10.161,0.99591,0.014201,0.089186,-5.1056,-0.013671,0.99989,-0.0065532,-2.8958,-0.089269,0.0053072,0.99599,83.455
10.265,0.992,0.013894,0.12547,-5.0296,-0.013248,0.99989,-0.0059893,-2.9119,-0.12554,0.0042793,0.99208,83.885
10.369,0.98599,0.013897,0.16623,-4.9346,-0.013027,0.9999,-0.0063261,-2.9262,-0.1663,0.0040721,0.98607,84.313
10.473,0.97751,0.013468,0.21044,-4.8173,-0.012362,0.9999,-0.0065682,-2.9424,-0.21051,0.003819,0.97759,84.729
10.577,0.96608,0.015363,0.2578,-4.6809,-0.013648,0.99987,-0.0084406,-2.9619,-0.2579,0.0046356,0.96616,85.118
10.681,0.95074,0.016076,0.30957,-4.5192,-0.013199,0.99985,-0.011385,-2.9805,-0.30971,0.0067385,0.95081,85.502
10.785,0.93138,0.015993,0.36369,-4.3363,-0.011894,0.99984,-0.013507,-2.9952,-0.36385,0.0082541,0.93142,85.854
10.889,0.90763,0.016427,0.41945,-4.1301,-0.010944,0.99982,-0.015473,-3.0068,-0.41963,0.0094532,0.90765,86.2
10.993,0.87942,0.016526,0.47576,-3.9039,-0.0091959,0.9998,-0.017731,-3.0184,-0.47596,0.011218,0.8794,86.526
11.097,0.847,0.014635,0.53139,-3.6564,-0.0049229,0.99979,-0.019688,-3.0309,-0.53157,0.01406,0.8469,86.812
11.201,0.81115,0.014002,0.58467,-3.3931,-0.0025149,0.99979,-0.020455,-3.0481,-0.58483,0.015122,0.81102,87.096
11.304,0.77229,0.012139,0.63515,-3.1154,-7.6656e-05,0.99982,-0.019015,-3.0634,-0.63527,0.014636,0.77216,87.345
11.408,0.73068,0.011391,0.68262,-2.8178,-0.00022767,0.99986,-0.016441,-3.0746,-0.68272,0.011858,0.73059,87.594
11.512,0.68691,0.010024,0.72668,-2.5081,0.0016422,0.99988,-0.015345,-3.0845,-0.72674,0.011734,0.68681,87.82
11.616,0.64156,0.0086059,0.76702,-2.1826,0.0058016,0.99985,-0.016071,-3.0931,-0.76705,0.01476,0.64142,88.008
11.719,0.5961,0.0054166,0.80289,-1.8476,0.012994,0.99978,-0.016393,-3.1035,-0.8028,0.020205,0.5959,88.188
11.823,0.55064,0.0068318,0.83471,-1.5111,0.012677,0.99978,-0.016546,-3.1166,-0.83464,0.019692,0.55044,88.343
11.926,0.5045,0.0097507,0.86336,-1.1656,0.008935,0.99982,-0.016513,-3.1274,-0.86337,0.016045,0.50432,88.502
12.03,0.4603,0.011482,0.88769,-0.81107,0.0087046,0.99981,-0.017445,-3.138,-0.88772,0.015757,0.46011,88.642
12.134,0.41887,0.0096272,0.908,-0.45002,0.015619,0.99972,-0.017805,-3.1463,-0.90791,0.02164,0.4186,88.748
12.237,0.38063,0.0013788,0.92473,-0.072684,0.031738,0.99939,-0.014554,-3.1505,-0.92418,0.034889,0.38035,88.84
12.341,0.34611,-0.0023371,0.93819,0.30209,0.037645,0.99923,-0.011399,-3.1566,-0.93744,0.039263,0.34593,88.93
12.444,0.31384,0.0010024,0.94948,0.67634,0.036117,0.99926,-0.012993,-3.1668,-0.94879,0.038369,0.31357,89.023
12.548,0.28331,0.0087524,0.95899,1.0509,0.024923,0.99955,-0.016485,-3.1852,-0.9587,0.028571,0.28297,89.125
12.651,0.25511,0.013271,0.96682,1.4346,0.019462,0.99963,-0.018857,-3.206,-0.96672,0.023626,0.25476,89.211
12.755,0.22988,0.015143,0.9731,1.8329,0.020807,0.99957,-0.02047,-3.2221,-0.973,0.024953,0.22946,89.277
12.858,0.20674,0.015807,0.97827,2.2407,0.02747,0.99938,-0.021954,-3.2342,-0.97801,0.031412,0.20617,89.329
12.962,0.18701,0.021748,0.98212,2.6627,0.036317,0.99892,-0.029036,-3.2322,-0.98169,0.041098,0.18602,89.372
13.065,0.16771,0.02973,0.98539,3.0898,0.038919,0.99857,-0.036751,-3.2331,-0.98507,0.044514,0.16631,89.419
13.169,0.15012,0.031056,0.98818,3.5368,0.036624,0.99865,-0.036949,-3.247,-0.98799,0.041738,0.14878,89.472
13.272,0.13466,0.026124,0.99055,4.0021,0.034094,0.99894,-0.030981,-3.2697,-0.9903,0.037944,0.13363,89.521
13.376,0.12003,0.022441,0.99252,4.4758,0.034385,0.99905,-0.026747,-3.2921,-0.99217,0.037338,0.11915,89.556
13.479,0.10665,0.020157,0.99409,4.9625,0.036893,0.99903,-0.024215,-3.3117,-0.99361,0.039257,0.1058,89.583
13.583,0.094817,0.019103,0.99531,5.46,0.04091,0.9989,-0.023069,-3.3276,-0.99465,0.042905,0.09393,89.603
13.687,0.084514,0.019708,0.99623,5.9746,0.044338,0.99874,-0.023519,-3.3447,-0.99544,0.046158,0.083534,89.621
13.79,0.076111,0.020332,0.99689,6.5046,0.046625,0.99863,-0.023927,-3.3627,-0.99601,0.048301,0.075059,89.638
13.894,0.070112,0.020552,0.99733,7.0504,0.048459,0.99854,-0.023983,-3.3798,-0.99636,0.050011,0.069014,89.655
13.998,0.064336,0.021699,0.99769,7.6141,0.049998,0.99844,-0.024939,-3.395,-0.99667,0.051487,0.063151,89.672
14.101,0.058052,0.022667,0.99806,8.198,0.050457,0.9984,-0.02561,-3.4093,-0.99704,0.051846,0.056816,89.688
14.205,0.053407,0.022635,0.99832,8.8009,0.052927,0.99827,-0.025466,-3.4262,-0.99717,0.054198,0.052117,89.702
14.309,0.049962,0.022439,0.9985,9.4202,0.054657,0.99819,-0.025167,-3.4423,-0.99725,0.055832,0.048645,89.708
14.412,0.046494,0.02206,0.99867,10.06,0.055768,0.99814,-0.024645,-3.4603,-0.99736,0.05684,0.045177,89.717
14.516,0.043306,0.021447,0.99883,10.715,0.057314,0.99807,-0.023915,-3.4776,-0.99742,0.058283,0.041993,89.72
14.62,0.042073,0.021086,0.99889,11.388,0.061978,0.9978,-0.023673,-3.4952,-0.99719,0.062905,0.040673,89.721
14.723,0.042272,0.02072,0.99889,12.075,0.065957,0.99755,-0.023483,-3.5116,-0.99693,0.066877,0.040801,89.72
14.827,0.044103,0.020549,0.99882,12.782,0.067802,0.99742,-0.023514,-3.5298,-0.99672,0.068759,0.042596,89.727
14.93,0.047333,0.020777,0.99866,13.505,0.070207,0.99724,-0.024075,-3.5495,-0.99641,0.071253,0.045744,89.739
15.034,0.051073,0.020624,0.99848,14.244,0.070972,0.99718,-0.024228,-3.57,-0.99617,0.072101,0.049465,89.752
15.138,0.054851,0.018737,0.99832,15.003,0.072378,0.99712,-0.022691,-3.5953,-0.99587,0.0735,0.053337,89.776
15.241,0.058702,0.017227,0.99813,15.774,0.07229,0.99715,-0.021461,-3.6214,-0.99565,0.073414,0.05729,89.805
15.345,0.06264,0.015064,0.99792,16.561,0.069518,0.99739,-0.01942,-3.6458,-0.99561,0.07059,0.061429,89.843
15.449,0.066598,0.013964,0.99768,17.355,0.06848,0.99748,-0.018532,-3.6697,-0.99543,0.069555,0.065474,89.884
15.553,0.070571,0.014792,0.9974,18.157,0.065957,0.99763,-0.019462,-3.6965,-0.99532,0.067159,0.069428,89.929
15.656,0.073906,0.018162,0.9971,18.96,0.063878,0.99769,-0.022907,-3.727,-0.99522,0.065385,0.072576,89.979
15.76,0.075136,0.024428,0.99687,19.768,0.058278,0.99788,-0.028845,-3.7586,-0.99547,0.060263,0.073553,90.033
15.864,0.074748,0.027491,0.99682,20.582,0.055669,0.99795,-0.031697,-3.7894,-0.99565,0.057861,0.073064,90.083
15.967,0.074766,0.027576,0.99682,21.399,0.053242,0.99808,-0.031604,-3.8282,-0.99578,0.055436,0.073154,90.132
16.071,0.07452,0.024949,0.99691,22.217,0.050432,0.99831,-0.028754,-3.8696,-0.99594,0.052418,0.073136,90.183
16.175,0.074372,0.024339,0.99693,23.034,0.051321,0.99828,-0.0282,-3.9088,-0.99591,0.053261,0.072995,90.228
16.278,0.074476,0.023228,0.99695,23.851,0.049032,0.99843,-0.026925,-3.9487,-0.99602,0.050888,0.073221,90.274
16.382,0.074102,0.02327,0.99698,24.667,0.047341,0.99852,-0.026825,-3.9919,-0.99613,0.049186,0.072891,90.317
16.486,0.074124,0.024123,0.99696,25.478,0.044811,0.99862,-0.027495,-4.0316,-0.99624,0.046713,0.07294,90.365
16.589,0.072736,0.025389,0.99703,26.289,0.041827,0.99872,-0.028483,-4.0707,-0.99647,0.043774,0.071581,90.412
16.693,0.069921,0.025481,0.99723,27.1,0.038978,0.99884,-0.028256,-4.11,-0.99679,0.040846,0.068847,90.458
16.797,0.065915,0.024176,0.99753,27.91,0.036375,0.99898,-0.026615,-4.1493,-0.99716,0.03804,0.064968,90.499
16.9,0.060898,0.021677,0.99791,28.722,0.03431,0.99913,-0.023798,-4.1894,-0.99755,0.035688,0.060101,90.537
17.004,0.054546,0.019312,0.99832,29.533,0.032236,0.99926,-0.021091,-4.2277,-0.99799,0.033333,0.053883,90.568
17.108,0.047001,0.019303,0.99871,30.34,0.031722,0.99928,-0.020807,-4.2644,-0.99839,0.032659,0.046354,90.589
17.212,0.038162,0.020339,0.99906,31.142,0.031208,0.99928,-0.021535,-4.299,-0.99878,0.032001,0.0375,90.603
17.315,0.028068,0.021122,0.99938,31.943,0.031803,0.99925,-0.022012,-4.3325,-0.9991,0.032401,0.027376,90.604
17.419,0.017812,0.020236,0.99964,32.741,0.032965,0.99924,-0.020815,-4.3668,-0.9993,0.033324,0.017131,90.598
17.523,0.0069681,0.018744,0.9998,33.533,0.031979,0.99931,-0.018958,-4.4009,-0.99946,0.032105,0.0063638,90.587
17.626,-0.0042138,0.018066,0.99983,34.324,0.033378,0.99928,-0.017916,-4.4305,-0.99943,0.033296,-0.0048137,90.562
17.73,-0.015362,0.018085,0.99972,35.11,0.033792,0.99927,-0.017558,-4.4602,-0.99931,0.033513,-0.015962,90.53
17.834,-0.026481,0.018725,0.99947,35.889,0.034003,0.99926,-0.01782,-4.4905,-0.99907,0.033513,-0.027098,90.49
17.937,-0.037256,0.019855,0.99911,36.664,0.033746,0.99926,-0.0186,-4.5198,-0.99874,0.033023,-0.037898,90.443
18.041,-0.047589,0.02089,0.99865,37.431,0.03458,0.99922,-0.019254,-4.5483,-0.99827,0.033617,-0.048274,90.387
18.145,-0.057184,0.021649,0.99813,38.19,0.035487,0.99918,-0.019639,-4.5771,-0.99773,0.034297,-0.057905,90.324
18.249,-0.066832,0.022087,0.99752,38.94,0.036179,0.99915,-0.019699,-4.6071,-0.99711,0.034773,-0.067574,90.252
18.352,-0.076378,0.022199,0.99683,39.684,0.036794,0.99913,-0.019431,-4.6352,-0.9964,0.035194,-0.077128,90.176
18.456,-0.085022,0.021978,0.99614,40.419,0.03826,0.99909,-0.018778,-4.664,-0.99564,0.036516,-0.085785,90.092
18.56,-0.092423,0.020689,0.9955,41.146,0.039883,0.99906,-0.01706,-4.6922,-0.99492,0.038127,-0.093162,90.003
18.663,-0.097785,0.019245,0.99502,41.863,0.042728,0.99897,-0.015123,-4.7218,-0.99429,0.041036,-0.098506,89.91
18.767,-0.10172,0.01749,0.99466,42.575,0.045797,0.99887,-0.012881,-4.7466,-0.99376,0.044242,-0.10241,89.816
18.87,-0.10459,0.016264,0.99438,43.275,0.047545,0.9988,-0.011335,-4.77,-0.99338,0.046092,-0.10524,89.724
18.974,-0.10642,0.015544,0.9942,43.959,0.048032,0.99879,-0.010475,-4.7931,-0.99316,0.046639,-0.10704,89.634
19.078,-0.10742,0.015662,0.99409,44.631,0.048459,0.99877,-0.0105,-4.8153,-0.99303,0.047045,-0.10804,89.546
19.181,-0.10666,0.016858,0.99415,45.285,0.049495,0.99871,-0.011625,-4.8371,-0.99306,0.047965,-0.10735,89.46
19.285,-0.10394,0.018111,0.99442,45.923,0.050641,0.99863,-0.012895,-4.8587,-0.99329,0.049018,-0.10472,89.379
19.389,-0.099004,0.018887,0.99491,46.543,0.050678,0.99862,-0.013915,-4.8806,-0.9938,0.049042,-0.099825,89.306
19.492,-0.091581,0.019376,0.99561,47.144,0.049961,0.99864,-0.01484,-4.9029,-0.99454,0.048383,-0.092425,89.245
19.596,-0.080677,0.019594,0.99655,47.726,0.048913,0.99868,-0.015676,-4.9263,-0.99554,0.04748,-0.081529,89.193
19.699,-0.067192,0.019676,0.99755,48.289,0.048411,0.99869,-0.016438,-4.95,-0.99656,0.047187,-0.068057,89.153
19.803,-0.050721,0.02086,0.9985,48.831,0.047142,0.99872,-0.01847,-4.9731,-0.9976,0.046134,-0.051639,89.127
19.907,-0.030014,0.023494,0.99927,49.366,0.045659,0.99871,-0.02211,-5.0014,-0.99851,0.044963,-0.031049,89.121
20.01,-0.0060127,0.026525,0.99963,49.894,0.043593,0.9987,-0.026238,-5.03,-0.99903,0.043419,-0.0071612,89.13
20.113,0.021612,0.028246,0.99937,50.417,0.041459,0.99872,-0.029124,-5.0565,-0.99891,0.042062,0.020413,89.148
20.217,0.054267,0.027975,0.99813,50.939,0.039438,0.99877,-0.030137,-5.0837,-0.99775,0.041,0.053097,89.192
20.321,0.091634,0.025566,0.99546,51.457,0.038037,0.99885,-0.029154,-5.1111,-0.99507,0.040536,0.090556,89.256
20.424,0.13283,0.022086,0.99089,51.964,0.035788,0.99899,-0.027064,-5.14,-0.99049,0.039057,0.1319,89.336
20.527,0.17707,0.017423,0.98404,52.464,0.032639,0.99919,-0.023564,-5.1683,-0.98366,0.036291,0.17636,89.451
20.631,0.22454,0.014126,0.97436,52.96,0.028031,0.99939,-0.020949,-5.1979,-0.97406,0.032017,0.224,89.593
20.734,0.27479,0.012618,0.96142,53.431,0.023728,0.99952,-0.0199,-5.2284,-0.96121,0.028281,0.27436,89.75
20.838,0.32852,0.012391,0.94442,53.889,0.021797,0.99955,-0.020696,-5.2541,-0.94425,0.027385,0.3281,89.945
20.942,0.38558,0.01285,0.92258,54.332,0.023423,0.99944,-0.02371,-5.281,-0.92238,0.030752,0.38507,90.164
21.045,0.4444,0.015835,0.89569,54.739,0.023267,0.9993,-0.02921,-5.3078,-0.89553,0.033821,0.44372,90.389
